PC1,PC2,PC4,PC6
1.7754327606437033,-1.847509603661551,0.06879797538805146,-0.4259968713068288
-1.517829072013352,-0.30391479228699597,0.008077563186402114,0.0006031912826181398
1.3779473764596628,-1.0460600975700087,-0.01794515859240932,-0.5893255864113883
0.859508934127607,-0.8828909532646986,0.9003133017594792,-0.9523096146315706
0.607601461728308,0.43566691142783603,2.0364497377031494,-0.3947142758696529
0.3514086489189736,0.9824460323922853,0.5354349131855156,-1.8780457467545766
1.3909349956012178,-1.696239189651716,0.9370519433140115,-0.5431805358780635
1.3001306889807356,-1.494105380508225,0.5167708300155861,1.0312982197047207
-0.9049425414753259,-0.34880607518523127,0.19702171684516795,0.1314752025908114
2.273028439716042,-1.2701002928287675,-0.0191520991283798,-0.0749976996710877
-1.3952517659057058,-0.3128930488666,0.04586639391821083,0.026777593544253134
0.9954105224941019,1.1840636375031055,0.13143401199680757,-1.9518282876158042
0.5355746117317469,0.6774937177385943,1.3692786607881817,-0.8407355682344257
-1.9264200923719506,-0.2739872703547494,-0.11788520591932626,-0.08664481625618509
1.6386615626740475,-1.5928847289499568,-0.2011746373940221,2.3770585540983977
2.9077712358024734,-0.8128425389074323,-1.067449992633003,1.5075022607326622
0.5099239762335945,-0.2286182992482446,-0.4850388746404313,-1.9295230156592238
1.4534370749873788,-1.8610164053214915,0.9978455802838305,-0.4672795576312775
0.251576737497318,0.561940189508358,1.5178772386655348,-1.5396938383621162
1.4770309978778853,0.12944048187631108,-1.6066692111642646,-1.0067128078717478
-1.7221245821926254,-0.2889510313208459,-0.054903821366427435,-0.04302081248678584
-1.905990541354018,-0.275483646451359,-0.11158706746403646,-0.08228241587924523
3.9318945693535587,0.48280927739652196,-1.4398734610531656,-0.6303027480668034
-1.8447018883002206,-0.27997277474118787,-0.09269265209816678,-0.06919521474842541
-0.9458016435111906,-0.34581332299201195,0.1844254399345882,0.12275040183693156
-0.2939164128686085,1.4657660509648534,-1.5785014558124357,-0.3614913724718514
-1.5995472760850304,-0.29792928790050366,-0.0171149906346881,-0.016846410225146175
-1.3135335618339754,-0.3188785532530387,0.07105894773937038,0.04422719505201283
0.19234762504567735,-0.17500456628496203,-1.5267523038548203,0.22649395716359613
0.7532935475513998,0.17489649544210306,1.8404478543567098,-1.3293910878887518
1.1810613460594828,-1.4322870668741128,0.6426772387814305,-0.2598990498275314
-1.4769699699774352,-0.30690754448016144,0.020673840097051296,0.009327992036493366
0.7489882205140332,-0.14546412326911407,-0.9958649450853573,1.5862285858318552
1.0490915406823278,-0.010775356820135978,-1.6126938987375494,-0.7666393259381885
-1.7834132352464227,-0.28446190303101687,-0.07379823673229718,-0.05610801361760557
1.321317728818605,2.070996930720861,-1.2059551147978123,0.5325563265968755
0.44487261582078524,-0.4536188126341979,0.8786405499505819,-1.6058568896398815
0.3846480567435428,0.7602778797364319,2.295976264969716,1.0818677134846817
0.376049554163533,-1.0201250245644948,-0.6398885190240298,1.2777335003537695
0.9519681754225082,1.1436550988671041,-0.3633359381692729,-1.5706333340021028
-1.4156813169236382,-0.31139667276999033,0.039568255462920844,0.02241519316731318
0.8002703006188985,-1.381742261358438,-1.1569820065297998,-0.8597412884106962
-1.6812654801567604,-0.2919437835140649,-0.04230754445584768,-0.03429601173290592
-1.7629836842284905,-0.2859582791276263,-0.0675000982770072,-0.051745613240665664
-0.12084351953427594,-1.0023660636485223,0.21541230218449994,-1.714434756208906
1.114053504494381,-0.5562935739737065,-1.3815342780195121,-0.8231561104029138
0.7822744222857713,-1.243440516559625,0.46899144075313204,-0.6059897983284694
2.283019965781447,1.9594660114718765,1.0942125457800211,-0.08451761378622973
-0.040563985188026196,-0.8443049300524157,0.5921720824797152,1.3510517158271287
0.14332565465712596,1.9513034328991636,-0.38054355999753803,0.30350373400852015
-0.7619356843497983,-0.3592807078614988,0.24110868603219734,0.1620120052293908
2.5625350566547334,-0.5992080383782695,0.7210691223009037,-0.14283628795568773
2.5279751964372092,-2.295443545426354,-0.20809971192692753,0.5616883529496843
-1.8447018883002206,-0.27997277474118787,-0.09269265209816678,-0.06919521474842541
0.3570884128649364,0.8025231847165879,2.1371844909138695,0.84549012381636
-1.354392663869841,-0.3158858010598193,0.058462670828790586,0.035502394298133046
-1.701695031174693,-0.2904474074174553,-0.048605682911137524,-0.03865841210984587
0.7488684654961302,1.8029745960155006,-0.30460185630591197,-1.328557195422922
0.5909075300408632,-1.2118125206735764,-0.7301318781581166,-0.8642092769889871
-1.4156813169236382,-0.31139667276999033,0.039568255462920844,0.02241519316731318
0.2582856363883042,0.7292475219476816,1.9805712037889114,0.9450285315386538
1.250563103872224,-0.7750774570323145,0.09146379714449544,0.8660361786458395
1.6988649880371842,-0.12525682820669123,-0.34941640864324297,1.4787719131072221
2.0536845785027964,1.040574282893871,0.1259774076544245,1.0543258713704369
-0.2329544343293689,2.040220582461665,0.8369752233213016,-0.5019904008547728
0.1363890708832756,-0.3830162282561967,0.3654127189661153,0.9609771147068328
-1.3339631128519078,-0.317382177156429,0.06476080928408035,0.039864794675072875
-1.5791177250670978,-0.29942566399711323,-0.010816852179398222,-0.012484009848206306
-0.9458016435111906,-0.34581332299201195,0.1844254399345882,0.12275040183693156
-0.9761134692625262,1.2873093765052097,1.55088442764257,-0.10470120006138556
0.3147372674376201,-0.3966303023261469,-1.232162195838172,0.9326624627402172
-1.0275198475829208,-0.33982781860557376,0.15923288611342876,0.10530080032917191
-1.6404063781208955,-0.2949365357072844,-0.0297112675452679,-0.025571210979026145
-1.1092380516546507,-0.3338423142191353,0.13404033229226925,0.08785119882141203
1.06970038902434,2.044623399074433,-0.6581102346868837,-0.45092648705139315
0.6229574672776867,2.0663817802698548,-1.0554480379885451,0.3705945687698284
1.3371755303245332,-1.285225626281997,-0.6292846111785523,-0.6323518107629187
-1.5382586230312332,-0.3024184161903327,0.0017794247311816325,-0.003759209094326398
2.753075662793117,0.06723028983808296,1.0542612642912592,-0.5043096636242069
-0.26039218310091217,2.497583679384681,0.5673172472328308,-0.14074778028692672
-1.9264200923719506,-0.2739872703547494,-0.11788520591932626,-0.08664481625618509
0.2737773802603156,-1.0736262873281992,0.6067944539909909,-1.1583202513777036
-1.660835929138828,-0.29344015961067477,-0.03600940600055772,-0.029933611355965905
-1.088808500636718,-0.3353386903157447,0.14033847074755906,0.09221359919835201
-1.4565404189595033,-0.3084039205767711,0.026971978552341114,0.013690392413433346
1.519445691381378,-1.4492414162608747,-0.5185819744237169,0.7777371154868578
-0.5576401741704734,-0.37424446882759516,0.3040900705850961,0.20563600899879036
2.369798485478026,-2.1475477214036007,-0.05950819884885368,-0.25022134260459683
-1.5995472760850304,-0.29792928790050366,-0.0171149906346881,-0.016846410225146175
0.7340609539604335,1.3328974599822323,-0.2758717487414835,-2.0189212923700035
0.682744334100476,-1.1627776257761484,-1.1928680622193442,-0.0871612382572165
-1.4156813169236382,-0.31139667276999033,0.039568255462920844,0.02241519316731318
-1.2318153577622455,-0.3248640576394771,0.09625150156052976,0.0616767965597725
-0.3865903504108081,1.9310184172533693,1.0014937084379836,0.018613501766106127
1.7870123510957372,1.3723103933718417,-0.15275663022661312,0.4760624349820504
0.37137315612911,2.7814978974137543,0.3290741887800864,-0.056160634680222365
1.4536194734462404,-0.8637176040738993,1.1060178903918823,-0.803467655187417
2.261041589103395,-0.9048431740418171,-0.18979239895523972,-1.142830281192818
0.6497608320754444,-1.12626866443712,-0.546339014198944,-2.0404979144229243
-1.803842786264355,-0.2829655269344072,-0.08009637518758696,-0.060470413994545585
1.4070952304400084,-0.252416383089306,0.4510001981224597,-1.1518356686908888
1.1962644200088977,1.2048168610612646,-1.0137718249010723,-0.28436370542132533
0.08162797910480972,2.467335767556052,-0.5438441331303809,0.028045163990063862
0.30444615305935596,-0.6542046980211004,-0.1544261528487879,-2.0110646543843065
0.8355372880150065,1.1062556285620402,-0.11365798768229096,1.029775723567709
-1.9877087454257474,-0.26949814206492034,-0.1367796212851959,-0.09973201738700488
-1.4973995209953679,-0.3054111683835518,0.014375701641761253,0.00496559165955351
2.7015561162573967,-2.1809122121458167,-0.2410908140593313,0.6768435689577601
-1.6404063781208955,-0.2949365357072844,-0.0297112675452679,-0.025571210979026145
1.3211130951559884,-0.05986267754369949,-1.6244332345365307,1.0575408314345838
-1.9877087454257474,-0.26949814206492034,-0.1367796212851959,-0.09973201738700488
1.1253965307580425,0.9672511353143091,-1.2525983894610129,0.3399538743104987
0.23987945596716884,-0.08913479174422571,1.4460010806693377,1.356605113583026
0.4230754944524795,0.9684190966209806,0.46051339538269337,0.06505629942663498
-1.4769699699774352,-0.30690754448016144,0.020673840097051296,0.009327992036493366
-1.4156813169236382,-0.31139667276999033,0.039568255462920844,0.02241519316731318
2.242337635512879,-0.34236059319195417,2.1131300014789955,-0.6718264007589247
-1.3135335618339754,-0.3188785532530387,0.07105894773937038,0.04422719505201283
-1.7221245821926254,-0.2889510313208459,-0.054903821366427435,-0.04302081248678584
2.292419037896529,-2.0609322586804195,-0.1087546302596811,-0.9484581117018719
-0.0057545173094704265,0.9431137750323574,-0.45312493610693005,0.8396188771923055
0.11559738934160475,2.8687414452405147,0.19577227702111943,-0.12093983617404493
-1.7629836842284905,-0.2859582791276263,-0.0675000982770072,-0.051745613240665664
0.9789987495067662,0.756199548397234,1.7561999822150052,-0.8091225000392532
-1.3135335618339754,-0.3188785532530387,0.07105894773937038,0.04422719505201283
2.011284005849174,-0.8662334092964094,0.11870616564234633,-1.131050757726028
